pic_mean,pic_origin,RT,S,R,AC,s
2.461538462,NAPS,1.255,unpleasant,unpleasant,1,38 India
2.538461538,NAPS,1.33,unpleasant,unpleasant,1,38 India
4.538461538,NAPS,1.717,pleasant,pleasant,1,38 India
1.538461538,NAPS,0.75,unpleasant,unpleasant,1,38 India
1.820512821,NAPS,1.327,unpleasant,unpleasant,1,38 India
5.794871795,NAPS,1.033,pleasant,pleasant,1,38 India
5.076923077,NAPS,3.247,pleasant,pleasant,1,38 India
5.307692308,NAPS,0.735,pleasant,pleasant,1,38 India
5.692307692,NAPS,0.751,pleasant,pleasant,1,38 India
1.794871795,NAPS,1.762,unpleasant,unpleasant,1,38 India
6.564102564,India,0.714,pleasant,pleasant,1,38 India
1.128205128,NAPS,0.712,unpleasant,unpleasant,1,38 India
2.384615385,NAPS,0.725,unpleasant,pleasant,0,38 India
5.435897436,NAPS,0.682,pleasant,pleasant,1,38 India
1.41025641,NAPS,1.722,unpleasant,unpleasant,1,38 India
1.58974359,NAPS,1.064,unpleasant,unpleasant,1,38 India
3.820512821,NAPS,0.836,unpleasant,pleasant,0,38 India
1.666666667,NAPS,1.984,unpleasant,unpleasant,1,38 India
5.102564103,NAPS,1.323,pleasant,pleasant,1,38 India
2.923076923,NAPS,0.941,unpleasant,unpleasant,1,38 India
6.615384615,NAPS,1.261,pleasant,pleasant,1,38 India
2.435897436,NAPS,1.16,unpleasant,unpleasant,1,38 India
5.615384615,NAPS,1.684,pleasant,pleasant,1,38 India
3.871794872,NAPS,0.868,unpleasant,pleasant,0,38 India
1.051282051,NAPS,0.963,unpleasant,unpleasant,1,38 India
6.256410256,NAPS,0.814,pleasant,pleasant,1,38 India
5.769230769,NAPS,1.051,pleasant,pleasant,1,38 India
3.102564103,India,0.886,unpleasant,unpleasant,1,38 India
4.846153846,NAPS,2.548,pleasant,pleasant,1,38 India
2.051282051,NAPS,1.759,unpleasant,unpleasant,1,38 India
4.666666667,NAPS,1.683,pleasant,pleasant,1,38 India
2.358974359,NAPS,0.837,unpleasant,unpleasant,1,38 India
1.743589744,NAPS,1.847,unpleasant,unpleasant,1,38 India
2.076923077,NAPS,2.654,unpleasant,pleasant,0,38 India
6.307692308,NAPS,0.745,pleasant,pleasant,1,38 India
2.846153846,NAPS,0.969,unpleasant,pleasant,0,38 India
4.923076923,NAPS,1.046,pleasant,pleasant,1,38 India
2.256410256,NAPS,0.965,unpleasant,pleasant,0,38 India
1.871794872,NAPS,1.947,unpleasant,unpleasant,1,38 India
5.282051282,India,1.076,pleasant,pleasant,1,38 India
4.512820513,NAPS,0.748,pleasant,pleasant,1,38 India
2.974358974,NAPS,1.892,unpleasant,unpleasant,1,38 India
4.871794872,NAPS,1.934,pleasant,pleasant,1,38 India
7.102564103,NAPS,0.888,pleasant,pleasant,1,38 India
6.666666667,NAPS,0.975,pleasant,pleasant,1,38 India
3.102564103,Taiwan,2.264,unpleasant,pleasant,0,38 India
1.846153846,NAPS,1.573,unpleasant,unpleasant,1,38 India
1.333333333,NAPS,1.265,unpleasant,unpleasant,1,38 India
1.897435897,NAPS,2.109,unpleasant,unpleasant,1,38 India
1.205128205,NAPS,0.934,unpleasant,unpleasant,1,38 India
7.051282051,NAPS,0.985,pleasant,pleasant,1,38 India
5.205128205,NAPS,0.694,pleasant,pleasant,1,38 India
2.333333333,NAPS,1.286,unpleasant,unpleasant,1,38 India
6.717948718,India,0.86,pleasant,pleasant,1,38 India
2.512820513,NAPS,0.777,unpleasant,pleasant,0,38 India
1.564102564,NAPS,0.953,unpleasant,unpleasant,1,38 India
2.076923077,NAPS,2.004,unpleasant,unpleasant,1,38 India
2.128205128,NAPS,2.098,unpleasant,unpleasant,1,38 India
1.461538462,NAPS,2.12,unpleasant,pleasant,0,38 India
2.282051282,NAPS,0.839,unpleasant,pleasant,0,38 India
5.948717949,Taiwan,1.738,pleasant,pleasant,1,38 India
5.025641026,NAPS,1.576,pleasant,pleasant,1,38 India
1,NAPS,1.051,unpleasant,unpleasant,1,38 India
2.051282051,NAPS,1.665,unpleasant,unpleasant,1,38 India
5.846153846,NAPS,0.736,pleasant,pleasant,1,38 India
3.615384615,India,1.776,unpleasant,pleasant,0,38 India
1.974358974,NAPS,0.713,unpleasant,pleasant,0,38 India
5.564102564,NAPS,2.813,pleasant,pleasant,1,38 India
2.205128205,NAPS,1.134,unpleasant,pleasant,0,38 India
7.41025641,NAPS,0.749,pleasant,pleasant,1,38 India
5.974358974,NAPS,1.005,pleasant,pleasant,1,38 India
5.820512821,NAPS,0.583,pleasant,pleasant,1,38 India
2.871794872,Taiwan,1.497,unpleasant,unpleasant,1,38 India
5.564102564,NAPS,0.867,pleasant,pleasant,1,38 India
2.282051282,NAPS,1.321,unpleasant,pleasant,0,38 India
5.487179487,NAPS,1.149,pleasant,pleasant,1,38 India
1.179487179,NAPS,0.95,unpleasant,unpleasant,1,38 India
5.743589744,NAPS,2.725,pleasant,pleasant,1,38 India
4.871794872,NAPS,1.493,pleasant,pleasant,1,38 India
1.743589744,NAPS,1.206,unpleasant,unpleasant,1,38 India
6.076923077,NAPS,2.556,pleasant,pleasant,1,38 India
4.871794872,NAPS,1.786,pleasant,pleasant,1,38 India
1.564102564,NAPS,0.961,unpleasant,unpleasant,1,38 India
1.923076923,NAPS,1.283,unpleasant,unpleasant,1,38 India
1.384615385,NAPS,0.717,unpleasant,unpleasant,1,38 India
2.41025641,NAPS,1.064,unpleasant,unpleasant,1,38 India
3.076923077,NAPS,1.319,unpleasant,pleasant,0,38 India
4.58974359,NAPS,1.358,pleasant,pleasant,1,38 India
5.256410256,NAPS,1.287,pleasant,pleasant,1,38 India
5.923076923,NAPS,0.613,pleasant,pleasant,1,38 India
4.974358974,NAPS,1.638,pleasant,pleasant,1,38 India
2.051282051,NAPS,2.328,unpleasant,unpleasant,1,40 India
5.307692308,NAPS,1.494,pleasant,pleasant,1,40 India
2.41025641,NAPS,3.065,unpleasant,unpleasant,1,40 India
2.076923077,NAPS,2.023,unpleasant,unpleasant,1,40 India
5.692307692,NAPS,2.488,pleasant,pleasant,1,40 India
1.846153846,NAPS,3.111,unpleasant,unpleasant,1,40 India
5.820512821,NAPS,1.345,pleasant,pleasant,1,40 India
1.897435897,NAPS,2.639,unpleasant,unpleasant,1,40 India
2.282051282,NAPS,2.49,unpleasant,unpleasant,1,40 India
3.102564103,India,5.667,unpleasant,pleasant,0,40 India
1.051282051,NAPS,1.535,unpleasant,unpleasant,1,40 India
1.923076923,NAPS,4.223,unpleasant,pleasant,0,40 India
1.384615385,NAPS,1.912,unpleasant,unpleasant,1,40 India
5.615384615,NAPS,2.913,pleasant,pleasant,1,40 India
3.897435897,NAPS,3.782,unpleasant,pleasant,0,40 India
7.051282051,NAPS,3.149,pleasant,pleasant,1,40 India
2.051282051,NAPS,3.19,unpleasant,unpleasant,1,40 India
4.512820513,NAPS,2.418,pleasant,pleasant,1,40 India
4.871794872,NAPS,1.214,pleasant,pleasant,1,40 India
6.256410256,NAPS,6.577,pleasant,pleasant,1,40 India
2.461538462,NAPS,2.618,unpleasant,unpleasant,1,40 India
5.923076923,NAPS,3.728,pleasant,pleasant,1,40 India
2.435897436,NAPS,2.083,unpleasant,unpleasant,1,40 India
1.538461538,NAPS,3.39,unpleasant,unpleasant,1,40 India
1.205128205,NAPS,1.453,unpleasant,unpleasant,1,40 India
1.615384615,India,1.759,unpleasant,unpleasant,1,40 India
2.358974359,NAPS,1.766,unpleasant,unpleasant,1,40 India
4.846153846,NAPS,1.798,pleasant,pleasant,1,40 India
1.435897436,NAPS,3.197,unpleasant,unpleasant,1,40 India
2.076923077,NAPS,5.573,unpleasant,pleasant,0,40 India
6.076923077,NAPS,1.595,pleasant,pleasant,1,40 India
1.820512821,NAPS,2.054,unpleasant,unpleasant,1,40 India
2.333333333,NAPS,2.054,unpleasant,unpleasant,1,40 India
5.179487179,NAPS,3.252,pleasant,unpleasant,0,40 India
1.564102564,Taiwan,2.041,unpleasant,unpleasant,1,40 India
6.051282051,NAPS,1.809,pleasant,pleasant,1,40 India
5.564102564,NAPS,2.137,pleasant,pleasant,1,40 India
4.974358974,NAPS,7.061,pleasant,pleasant,1,40 India
6,NAPS,1.006,pleasant,pleasant,1,40 India
5.487179487,NAPS,5.156,pleasant,pleasant,1,40 India
2.538461538,NAPS,2.709,unpleasant,unpleasant,1,40 India
6.564102564,India,6.623,pleasant,pleasant,1,40 India
2.307692308,NAPS,4.066,unpleasant,unpleasant,1,40 India
4.923076923,NAPS,1.131,pleasant,pleasant,1,40 India
1.461538462,NAPS,2.084,unpleasant,unpleasant,1,40 India
5.948717949,Taiwan,2.727,pleasant,pleasant,1,40 India
5.256410256,NAPS,1.988,pleasant,pleasant,1,40 India
2.051282051,NAPS,5.665,unpleasant,unpleasant,1,40 India
2.384615385,NAPS,3.194,unpleasant,unpleasant,1,40 India
1.282051282,NAPS,5.362,unpleasant,unpleasant,1,40 India
2.923076923,NAPS,3.865,unpleasant,unpleasant,1,40 India
6.666666667,NAPS,2.199,pleasant,pleasant,1,40 India
1.333333333,NAPS,2.184,unpleasant,unpleasant,1,40 India
1.641025641,NAPS,2.322,unpleasant,unpleasant,1,40 India
1.41025641,NAPS,5.299,unpleasant,unpleasant,1,40 India
2.205128205,NAPS,3.577,unpleasant,unpleasant,1,40 India
1.179487179,NAPS,4.608,unpleasant,unpleasant,1,40 India
5.615384615,NAPS,4.46,pleasant,pleasant,1,40 India
5.076923077,NAPS,4.19,pleasant,pleasant,1,40 India
5.435897436,NAPS,3.356,pleasant,pleasant,1,40 India
5.846153846,NAPS,3.27,pleasant,pleasant,1,40 India
1,NAPS,2.251,unpleasant,unpleasant,1,40 India
2.512820513,NAPS,3.542,unpleasant,unpleasant,1,40 India
1.897435897,NAPS,5.553,unpleasant,unpleasant,1,40 India
2.282051282,NAPS,3.795,unpleasant,unpleasant,1,40 India
2.41025641,NAPS,3.206,unpleasant,unpleasant,1,40 India
1.666666667,NAPS,2.024,unpleasant,unpleasant,1,40 India
3.102564103,Taiwan,4.378,unpleasant,pleasant,0,40 India
2.974358974,NAPS,1.537,unpleasant,unpleasant,1,40 India
2.230769231,NAPS,1.581,unpleasant,unpleasant,1,40 India
5.769230769,NAPS,2.165,pleasant,pleasant,1,40 India
2.692307692,NAPS,4.778,unpleasant,unpleasant,1,40 India
7.102564103,NAPS,1.223,pleasant,pleasant,1,40 India
2.102564103,NAPS,1.755,unpleasant,unpleasant,1,40 India
5.564102564,NAPS,3.984,pleasant,pleasant,1,40 India
6.153846154,NAPS,2.703,pleasant,pleasant,1,40 India
2.128205128,NAPS,2.911,unpleasant,unpleasant,1,40 India
1.179487179,NAPS,2.314,unpleasant,unpleasant,1,40 India
5.666666667,India,5.486,pleasant,pleasant,1,40 India
1.564102564,NAPS,4.791,unpleasant,unpleasant,1,40 India
5.282051282,India,1.271,pleasant,pleasant,1,40 India
4.974358974,NAPS,1.653,pleasant,pleasant,1,40 India
1.256410256,NAPS,4.998,unpleasant,unpleasant,1,40 India
3.820512821,NAPS,1.636,unpleasant,unpleasant,1,40 India
1.666666667,NAPS,3.87,unpleasant,unpleasant,1,40 India
6.025641026,NAPS,2.593,pleasant,pleasant,1,40 India
4.871794872,NAPS,5.305,pleasant,unpleasant,0,40 India
6.538461538,NAPS,3.676,pleasant,pleasant,1,40 India
5.102564103,NAPS,4.151,pleasant,pleasant,1,40 India
1.128205128,NAPS,2.734,unpleasant,unpleasant,1,40 India
5.974358974,NAPS,2.448,pleasant,pleasant,1,40 India
5.794871795,NAPS,1.343,pleasant,pleasant,1,40 India
1.58974359,NAPS,2.124,unpleasant,unpleasant,1,40 India
6.282051282,NAPS,2.266,pleasant,pleasant,1,40 India
6.102564103,NAPS,2.876,pleasant,pleasant,1,40 India
5.076923077,NAPS,2.439,pleasant,pleasant,1,40 India
5.743589744,NAPS,2.469,pleasant,pleasant,1,40 India
5.974358974,NAPS,4.146,pleasant,pleasant,1,40 India
4.871794872,NAPS,2.482,pleasant,unpleasant,0,40 India
4.743589744,NAPS,1.734,pleasant,pleasant,1,40 India
5.025641026,NAPS,5.215,pleasant,pleasant,1,40 India
4.846153846,NAPS,2.421,pleasant,pleasant,1,40 India
6.717948718,India,2.653,pleasant,pleasant,1,40 India
1.153846154,NAPS,3.672,unpleasant,unpleasant,1,40 India
2.153846154,NAPS,5.65,unpleasant,unpleasant,1,40 India
3.666666667,NAPS,3.956,unpleasant,pleasant,0,40 India
1.743589744,NAPS,1.951,unpleasant,unpleasant,1,40 India
2.256410256,NAPS,3.142,unpleasant,unpleasant,1,40 India
1.743589744,NAPS,6.584,unpleasant,unpleasant,1,40 India
7.41025641,NAPS,1.227,pleasant,pleasant,1,40 India
6.179487179,NAPS,3.192,pleasant,unpleasant,0,40 India
1.666666667,NAPS,1.425,unpleasant,unpleasant,1,40 India
3.025641026,NAPS,1.863,unpleasant,pleasant,0,40 India
1.974358974,NAPS,5.106,unpleasant,unpleasant,1,40 India
4.871794872,NAPS,2.393,pleasant,pleasant,1,40 India
4.666666667,NAPS,5.391,pleasant,unpleasant,0,40 India
3.282051282,NAPS,3.816,unpleasant,unpleasant,1,40 India
1.076923077,NAPS,2.754,unpleasant,unpleasant,1,40 India
2.076923077,NAPS,1.76,unpleasant,unpleasant,1,40 India
1.794871795,NAPS,1.595,unpleasant,unpleasant,1,40 India
5.025641026,NAPS,1.187,pleasant,pleasant,1,40 India
2.717948718,NAPS,2.722,unpleasant,unpleasant,1,40 India
5.461538462,NAPS,1.014,pleasant,pleasant,1,40 India
6.307692308,NAPS,1.289,pleasant,pleasant,1,40 India
1.564102564,NAPS,3.42,unpleasant,unpleasant,1,40 India
1.897435897,NAPS,1.562,unpleasant,unpleasant,1,40 India
3.358974359,NAPS,4.074,unpleasant,unpleasant,1,40 India
6.615384615,NAPS,1.457,pleasant,pleasant,1,40 India
2.871794872,Taiwan,1.867,unpleasant,unpleasant,1,40 India
1.923076923,NAPS,2.655,unpleasant,unpleasant,1,40 India
5.461538462,NAPS,1.624,pleasant,pleasant,1,40 India
2.435897436,NAPS,3.454,unpleasant,unpleasant,1,40 India
2.923076923,NAPS,4.389,unpleasant,unpleasant,1,40 India
3.076923077,NAPS,5.376,unpleasant,unpleasant,1,40 India
5.384615385,NAPS,1.934,pleasant,pleasant,1,40 India
5.461538462,NAPS,2.416,pleasant,pleasant,1,42 India
1,NAPS,0.967,unpleasant,unpleasant,1,42 India
3.897435897,NAPS,3.721,unpleasant,pleasant,0,42 India
1.923076923,NAPS,0.969,unpleasant,unpleasant,1,42 India
3.076923077,NAPS,3.215,unpleasant,unpleasant,1,42 India
1.282051282,NAPS,1.188,unpleasant,unpleasant,1,42 India
1.564102564,NAPS,4.993,unpleasant,unpleasant,1,42 India
5.076923077,NAPS,1.918,pleasant,unpleasant,0,42 India
5.564102564,NAPS,2.33,pleasant,pleasant,1,42 India
2.153846154,NAPS,1.667,unpleasant,unpleasant,1,42 India
6.282051282,NAPS,2.096,pleasant,unpleasant,0,42 India
4.871794872,NAPS,1.984,pleasant,pleasant,1,42 India
5.923076923,NAPS,1.037,pleasant,pleasant,1,42 India
3.025641026,NAPS,1.214,unpleasant,pleasant,0,42 India
1.923076923,NAPS,2.283,unpleasant,unpleasant,1,42 India
7.051282051,NAPS,0.85,pleasant,pleasant,1,42 India
2.128205128,NAPS,4.454,unpleasant,unpleasant,1,42 India
6.538461538,NAPS,2.097,pleasant,pleasant,1,42 India
4.846153846,NAPS,1.018,pleasant,pleasant,1,42 India
2.307692308,NAPS,1.212,unpleasant,unpleasant,1,42 India
5.102564103,NAPS,2.146,pleasant,pleasant,1,42 India
2.974358974,NAPS,0.967,unpleasant,pleasant,0,42 India
5.615384615,NAPS,1.05,pleasant,pleasant,1,42 India
6.564102564,India,1.024,pleasant,pleasant,1,42 India
5.820512821,NAPS,0.973,pleasant,pleasant,1,42 India
1.153846154,NAPS,1.303,unpleasant,unpleasant,1,42 India
4.743589744,NAPS,1.83,pleasant,pleasant,1,42 India
1.051282051,NAPS,1.423,unpleasant,unpleasant,1,42 India
1.256410256,NAPS,1.221,unpleasant,unpleasant,1,42 India
1.076923077,NAPS,1.143,unpleasant,unpleasant,1,42 India
5.307692308,NAPS,1.693,pleasant,pleasant,1,42 India
2.256410256,NAPS,1.323,unpleasant,pleasant,0,42 India
2.923076923,NAPS,1.722,unpleasant,pleasant,0,42 India
1.179487179,NAPS,0.805,unpleasant,unpleasant,1,42 India
5.743589744,NAPS,2.212,pleasant,pleasant,1,42 India
5.666666667,India,3.04,pleasant,unpleasant,0,42 India
2.282051282,NAPS,1.742,unpleasant,unpleasant,1,42 India
2.051282051,NAPS,1.169,unpleasant,unpleasant,1,42 India
6.307692308,NAPS,1.512,pleasant,unpleasant,0,42 India
1.58974359,NAPS,1.435,unpleasant,unpleasant,1,42 India
4.512820513,NAPS,1.581,pleasant,unpleasant,0,42 India
1.564102564,Taiwan,1.311,unpleasant,unpleasant,1,42 India
2.461538462,NAPS,1.303,unpleasant,pleasant,0,42 India
2.692307692,NAPS,1.608,unpleasant,unpleasant,1,42 India
1.384615385,NAPS,1.075,unpleasant,unpleasant,1,42 India
1.333333333,NAPS,1.208,unpleasant,unpleasant,1,42 India
2.179487179,India,1.169,unpleasant,unpleasant,1,42 India
5.461538462,NAPS,2.769,pleasant,unpleasant,0,42 India
6.666666667,NAPS,1.554,pleasant,pleasant,1,42 India
1.897435897,NAPS,0.807,unpleasant,unpleasant,1,42 India
1.538461538,NAPS,0.999,unpleasant,unpleasant,1,42 India
2.102564103,NAPS,1.162,unpleasant,unpleasant,1,42 India
5.179487179,India,2.287,pleasant,pleasant,1,42 India
6.256410256,NAPS,1.892,pleasant,pleasant,1,42 India
2.205128205,NAPS,1.459,unpleasant,unpleasant,1,42 India
1.871794872,NAPS,0.875,unpleasant,unpleasant,1,42 India
1.205128205,NAPS,0.862,unpleasant,unpleasant,1,42 India
7.102564103,NAPS,0.805,pleasant,pleasant,1,42 India
2.435897436,NAPS,4.085,unpleasant,pleasant,0,42 India
4.923076923,NAPS,1.664,pleasant,pleasant,1,42 India
4.846153846,NAPS,1.647,pleasant,pleasant,1,42 India
7.41025641,NAPS,0.938,pleasant,pleasant,1,42 India
5.948717949,Taiwan,2.416,pleasant,unpleasant,0,42 India
5.846153846,NAPS,1.504,pleasant,unpleasant,0,42 India
1.743589744,NAPS,1.253,unpleasant,unpleasant,1,42 India
2.076923077,NAPS,1.989,unpleasant,unpleasant,1,42 India
6,NAPS,1.897,pleasant,pleasant,1,42 India
3.358974359,NAPS,2.504,unpleasant,unpleasant,1,42 India
3.282051282,NAPS,4.448,unpleasant,pleasant,0,42 India
4.974358974,NAPS,1.442,pleasant,pleasant,1,42 India
4.871794872,NAPS,2.283,pleasant,unpleasant,0,42 India
1.41025641,NAPS,1.204,unpleasant,unpleasant,1,42 India
6.153846154,NAPS,3.373,pleasant,pleasant,1,42 India
1.846153846,NAPS,1.069,unpleasant,unpleasant,1,42 India
2.230769231,NAPS,1.072,unpleasant,unpleasant,1,42 India
5.025641026,NAPS,4.015,pleasant,pleasant,1,42 India
1.615384615,India,1.383,unpleasant,unpleasant,1,42 India
2.923076923,NAPS,2.188,unpleasant,pleasant,0,42 India
2.717948718,NAPS,1.131,unpleasant,unpleasant,1,42 India
1.641025641,NAPS,0.833,unpleasant,unpleasant,1,42 India
3.615384615,India,1.542,unpleasant,pleasant,0,42 India
1.564102564,NAPS,0.961,unpleasant,unpleasant,1,42 India
5.974358974,NAPS,4.342,pleasant,pleasant,1,42 India
6.717948718,India,0.896,pleasant,pleasant,1,42 India
1.666666667,NAPS,0.086,unpleasant,unpleasant,1,42 India
5.076923077,NAPS,2.102,pleasant,pleasant,1,42 India
3.666666667,NAPS,2.49,unpleasant,pleasant,0,42 India
5.487179487,NAPS,0.931,pleasant,pleasant,1,42 India
5.435897436,NAPS,1.183,pleasant,pleasant,1,42 India
5.692307692,NAPS,1.23,pleasant,pleasant,1,42 India
2.358974359,NAPS,1.691,unpleasant,unpleasant,1,42 India
6.179487179,NAPS,1.679,pleasant,pleasant,1,42 India
6.025641026,NAPS,2.408,pleasant,pleasant,1,42 India
2.333333333,NAPS,0.791,unpleasant,unpleasant,1,42 India
2.512820513,NAPS,1.125,unpleasant,unpleasant,1,42 India
6.615384615,NAPS,1.046,pleasant,pleasant,1,42 India
1.743589744,NAPS,2.878,unpleasant,unpleasant,1,42 India
4.871794872,NAPS,1.885,pleasant,unpleasant,0,42 India
1.128205128,NAPS,1.904,unpleasant,unpleasant,1,42 India
1.435897436,NAPS,0.947,unpleasant,unpleasant,1,42 India
4.58974359,NAPS,1.296,pleasant,pleasant,1,42 India
1.974358974,NAPS,1.756,unpleasant,unpleasant,1,42 India
5.282051282,India,0.94,pleasant,pleasant,1,42 India
3.102564103,India,2.349,unpleasant,pleasant,0,42 India
2.256410256,NAPS,1.424,unpleasant,unpleasant,1,42 India
1.897435897,NAPS,1.546,unpleasant,unpleasant,1,42 India
5.205128205,NAPS,1.985,pleasant,pleasant,1,42 India
4.871794872,NAPS,1.404,pleasant,unpleasant,0,42 India
2.076923077,NAPS,1.922,unpleasant,unpleasant,1,42 India
5.179487179,NAPS,2.255,pleasant,pleasant,1,42 India
2.871794872,Taiwan,1.573,unpleasant,pleasant,0,42 India
4.538461538,NAPS,2.386,pleasant,pleasant,1,42 India
5.256410256,NAPS,1.641,pleasant,pleasant,1,42 India
1.820512821,NAPS,0.878,unpleasant,unpleasant,1,42 India
1.461538462,NAPS,1.344,unpleasant,unpleasant,1,42 India
1.897435897,NAPS,2.012,unpleasant,unpleasant,1,42 India
5.564102564,NAPS,1.964,pleasant,pleasant,1,42 India
2.538461538,NAPS,2.042,unpleasant,pleasant,0,42 India
5.615384615,NAPS,1.838,pleasant,unpleasant,0,42 India
3.820512821,NAPS,1.76,unpleasant,unpleasant,1,42 India
5.974358974,NAPS,1.338,pleasant,pleasant,1,42 India
6.051282051,NAPS,1.577,pleasant,pleasant,1,42 India
2.282051282,NAPS,2.57,unpleasant,pleasant,0,42 India
2.871794872,NAPS,3.523,unpleasant,pleasant,0,42 India
4.58974359,NAPS,3.518,pleasant,unpleasant,0,42 India
2.846153846,NAPS,1.653,unpleasant,unpleasant,1,42 India
5.384615385,NAPS,1.908,pleasant,pleasant,1,42 India
2.051282051,NAPS,1.412,unpleasant,unpleasant,1,42 India
5.794871795,NAPS,1.86,pleasant,pleasant,1,42 India
2.384615385,NAPS,1.866,unpleasant,unpleasant,1,42 India
5.769230769,NAPS,1.098,pleasant,pleasant,1,42 India
2.41025641,NAPS,1.314,unpleasant,unpleasant,1,42 India
1.179487179,NAPS,1.165,unpleasant,unpleasant,1,42 India
2.41025641,NAPS,1.673,unpleasant,unpleasant,1,42 India
2.435897436,NAPS,2.589,unpleasant,unpleasant,1,42 India
6.076923077,NAPS,1.828,pleasant,pleasant,1,42 India
6.102564103,NAPS,1.286,pleasant,unpleasant,0,42 India
3.871794872,NAPS,3.576,unpleasant,pleasant,0,42 India
4.974358974,NAPS,1.653,pleasant,pleasant,1,42 India
1.666666667,NAPS,0.844,unpleasant,unpleasant,1,42 India
1.794871795,NAPS,0.912,unpleasant,unpleasant,1,42 India
4.666666667,NAPS,1.747,pleasant,unpleasant,0,42 India
2.076923077,NAPS,0.891,unpleasant,unpleasant,1,42 India
2.717948718,NAPS,4.536,unpleasant,unpleasant,1,44 India
2.307692308,NAPS,0.942,unpleasant,unpleasant,1,44 India
5.179487179,NAPS,0.96,pleasant,pleasant,1,44 India
5.948717949,Taiwan,1.896,pleasant,pleasant,1,44 India
4.871794872,NAPS,0.982,pleasant,pleasant,1,44 India
2.179487179,India,1.792,unpleasant,unpleasant,1,44 India
2.846153846,NAPS,2.462,unpleasant,pleasant,0,44 India
4.846153846,NAPS,0.991,pleasant,pleasant,1,44 India
5.256410256,NAPS,0.922,pleasant,pleasant,1,44 India
2.923076923,NAPS,1.02,unpleasant,unpleasant,1,44 India
1.923076923,NAPS,1.916,unpleasant,unpleasant,1,44 India
6.256410256,NAPS,0.59,pleasant,pleasant,1,44 India
